# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2014-12-15 15:02:42 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04116000 GRAND RIVER AT IONIA, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04116000
#    DD parameter statistic   Description
#    01   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
# 
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd
USGS	04116000	1976-02-05	1450	A
USGS	04116000	1976-02-06	1600	A
USGS	04116000	1976-02-07	1450	A
USGS	04116000	1976-02-08	1500	A
USGS	04116000	1976-02-09	1540	A
USGS	04116000	1976-02-10	1650	A
USGS	04116000	1976-02-11	1890	A
USGS	04116000	1976-02-12	2300	A
USGS	04116000	1976-02-13	2940	A
USGS	04116000	1976-02-14	4190	A
USGS	04116000	1976-02-15	4910	A
USGS	04116000	1976-02-16	6520	A
USGS	04116000	1976-02-17	8310	A
USGS	04116000	1976-02-18	9330	A
USGS	04116000	1976-02-19	10800	A
USGS	04116000	1976-02-20	11600	A
USGS	04116000	1976-02-21	11400	A
USGS	04116000	1976-02-22	11500	A
USGS	04116000	1976-02-23	12200	A
USGS	04116000	1976-02-24	12000	A
USGS	04116000	1976-02-25	11300	A
USGS	04116000	1976-02-26	11300	A
USGS	04116000	1976-02-27	11100	A
USGS	04116000	1976-02-28	10300	A
USGS	04116000	1976-02-29	9320	A
USGS	04116000	1976-03-01	8380	A
USGS	04116000	1976-03-02	7910	A
USGS	04116000	1976-03-03	8700	A
USGS	04116000	1976-03-04	12000	A
USGS	04116000	1976-03-05	16400	A
USGS	04116000	1976-03-06	20200	A
USGS	04116000	1976-03-07	19700	A
USGS	04116000	1976-03-08	17200	A
USGS	04116000	1976-03-09	14300	A
USGS	04116000	1976-03-10	11900	A
USGS	04116000	1976-03-11	10200	A
USGS	04116000	1976-03-12	9120	A
USGS	04116000	1976-03-13	8670	A
USGS	04116000	1976-03-14	8780	A
USGS	04116000	1976-03-15	8500	A
USGS	04116000	1976-03-16	7960	A
USGS	04116000	1976-03-17	7380	A
USGS	04116000	1976-03-18	6790	A
USGS	04116000	1976-03-19	6270	A
USGS	04116000	1976-03-20	5860	A
USGS	04116000	1976-03-21	5900	A
USGS	04116000	1976-03-22	5830	A
USGS	04116000	1976-03-23	5900	A
USGS	04116000	1976-03-24	5820	A
USGS	04116000	1976-03-25	5350	A
USGS	04116000	1976-03-26	5020	A
USGS	04116000	1976-03-27	4700	A
USGS	04116000	1976-03-28	5090	A
USGS	04116000	1976-03-29	5490	A
USGS	04116000	1976-03-30	5770	A
USGS	04116000	1976-03-31	5580	A
USGS	04116000	1976-04-01	5130	A
USGS	04116000	1976-04-02	4760	A
USGS	04116000	1976-04-03	4520	A
USGS	04116000	1976-04-04	4330	A
USGS	04116000	1976-04-05	4170	A
USGS	04116000	1976-04-06	4010	A
USGS	04116000	1976-04-07	3690	A
USGS	04116000	1976-04-08	3580	A
USGS	04116000	1976-04-09	3410	A
USGS	04116000	1976-04-10	3180	A
USGS	04116000	1976-04-11	3100	A
USGS	04116000	1976-04-12	3020	A
USGS	04116000	1976-04-13	2780	A
USGS	04116000	1976-04-14	2800	A
USGS	04116000	1976-04-15	2730	A
USGS	04116000	1976-04-16	4480	A
USGS	04116000	1976-04-17	5050	A
USGS	04116000	1976-04-18	4570	A
USGS	04116000	1976-04-19	3920	A
USGS	04116000	1976-04-20	3300	A
USGS	04116000	1976-04-21	3320	A
USGS	04116000	1976-04-22	3320	A
USGS	04116000	1976-04-23	3380	A
USGS	04116000	1976-04-24	3090	A
USGS	04116000	1976-04-25	4340	A
USGS	04116000	1976-04-26	6840	A
USGS	04116000	1976-04-27	8420	A
USGS	04116000	1976-04-28	9020	A
USGS	04116000	1976-04-29	8520	A
USGS	04116000	1976-04-30	7770	A
USGS	04116000	1976-05-01	6920	A
USGS	04116000	1976-05-02	6020	A
USGS	04116000	1976-05-03	5580	A
USGS	04116000	1976-05-04	5240	A
USGS	04116000	1976-05-05	4860	A
USGS	04116000	1976-05-06	5340	A
USGS	04116000	1976-05-07	7730	A
USGS	04116000	1976-05-08	9770	A
USGS	04116000	1976-05-09	9930	A
USGS	04116000	1976-05-10	9050	A
USGS	04116000	1976-05-11	8010	A
USGS	04116000	1976-05-12	7040	A
USGS	04116000	1976-05-13	6190	A
USGS	04116000	1976-05-14	5460	A
USGS	04116000	1976-05-15	4940	A
USGS	04116000	1976-05-16	4660	A
USGS	04116000	1976-05-17	4410	A
USGS	04116000	1976-05-18	4080	A
USGS	04116000	1976-05-19	3930	A
USGS	04116000	1976-05-20	3710	A
USGS	04116000	1976-05-21	3500	A
USGS	04116000	1976-05-22	3240	A
USGS	04116000	1976-05-23	3020	A
USGS	04116000	1976-05-24	2770	A
USGS	04116000	1976-05-25	2580	A
USGS	04116000	1976-05-26	2510	A
USGS	04116000	1976-05-27	2320	A
USGS	04116000	1976-05-28	2350	A
USGS	04116000	1976-05-29	2100	A
USGS	04116000	1976-05-30	2220	A
USGS	04116000	1976-05-31	2260	A
USGS	04116000	1976-06-01	2430	A
USGS	04116000	1976-06-02	2510	A
USGS	04116000	1976-06-03	2340	A
USGS	04116000	1976-06-04	2030	A
USGS	04116000	1976-06-05	1960	A
USGS	04116000	1976-06-06	1780	A
USGS	04116000	1976-06-07	1710	A
USGS	04116000	1976-06-08	1480	A
USGS	04116000	1976-06-09	1550	A
USGS	04116000	1976-06-10	1380	A
USGS	04116000	1976-06-11	1320	A
USGS	04116000	1976-06-12	1270	A
USGS	04116000	1976-06-13	1160	A
USGS	04116000	1976-06-14	1090	A
USGS	04116000	1976-06-15	1100	A
USGS	04116000	1976-06-16	1190	A
USGS	04116000	1976-06-17	1160	A
USGS	04116000	1976-06-18	1010	A
USGS	04116000	1976-06-19	1130	A
USGS	04116000	1976-06-20	1150	A
USGS	04116000	1976-06-21	1130	A
USGS	04116000	1976-06-22	1110	A
USGS	04116000	1976-06-23	1100	A
USGS	04116000	1976-06-24	1230	A
USGS	04116000	1976-06-25	1220	A
USGS	04116000	1976-06-26	1260	A
USGS	04116000	1976-06-27	1110	A
USGS	04116000	1976-06-28	1060	A
USGS	04116000	1976-06-29	1100	A
USGS	04116000	1976-06-30	1510	A
USGS	04116000	1976-07-01	3660	A
USGS	04116000	1976-07-02	3850	A
USGS	04116000	1976-07-03	3820	A
USGS	04116000	1976-07-04	3460	A
USGS	04116000	1976-07-05	3160	A
USGS	04116000	1976-07-06	2920	A
USGS	04116000	1976-07-07	2710	A
USGS	04116000	1976-07-08	2310	A
USGS	04116000	1976-07-09	2240	A
USGS	04116000	1976-07-10	2310	A
USGS	04116000	1976-07-11	2050	A
USGS	04116000	1976-07-12	1720	A
USGS	04116000	1976-07-13	1530	A
USGS	04116000	1976-07-14	1480	A
USGS	04116000	1976-07-15	1430	A
USGS	04116000	1976-07-16	1310	A
USGS	04116000	1976-07-17	948	A
USGS	04116000	1976-07-18	979	A
USGS	04116000	1976-07-19	1090	A
USGS	04116000	1976-07-20	902	A
USGS	04116000	1976-07-21	1360	A
USGS	04116000	1976-07-22	1780	A
USGS	04116000	1976-07-23	1150	A
USGS	04116000	1976-07-24	853	A
USGS	04116000	1976-07-25	864	A
USGS	04116000	1976-07-26	1050	A
USGS	04116000	1976-07-27	791	A
USGS	04116000	1976-07-28	816	A
USGS	04116000	1976-07-29	1010	A
USGS	04116000	1976-07-30	1330	A
USGS	04116000	1976-07-31	902	A
USGS	04116000	1976-08-01	828	A
USGS	04116000	1976-08-02	898	A
USGS	04116000	1976-08-03	788	A
USGS	04116000	1976-08-04	614	A
USGS	04116000	1976-08-05	686	A
USGS	04116000	1976-08-06	749	A
USGS	04116000	1976-08-07	690	A
USGS	04116000	1976-08-08	568	A
USGS	04116000	1976-08-09	552	A
USGS	04116000	1976-08-10	575	A
USGS	04116000	1976-08-11	530	A
USGS	04116000	1976-08-12	564	A
USGS	04116000	1976-08-13	588	A
USGS	04116000	1976-08-14	586	A
USGS	04116000	1976-08-15	593	A
USGS	04116000	1976-08-16	636	A
USGS	04116000	1976-08-17	589	A
USGS	04116000	1976-08-18	535	A
USGS	04116000	1976-08-19	566	A
USGS	04116000	1976-08-20	591	A
USGS	04116000	1976-08-21	592	A
USGS	04116000	1976-08-22	523	A
USGS	04116000	1976-08-23	519	A
USGS	04116000	1976-08-24	505	A
USGS	04116000	1976-08-25	420	A
USGS	04116000	1976-08-26	530	A
USGS	04116000	1976-08-27	798	A
USGS	04116000	1976-08-28	675	A
USGS	04116000	1976-08-29	345	A
USGS	04116000	1976-08-30	455	A
USGS	04116000	1976-08-31	392	A
USGS	04116000	1976-09-01	502	A
USGS	04116000	1976-09-02	460	A
USGS	04116000	1976-09-03	455	A
USGS	04116000	1976-09-04	488	A
USGS	04116000	1976-09-05	361	A
USGS	04116000	1976-09-06	356	A
USGS	04116000	1976-09-07	387	A
USGS	04116000	1976-09-08	370	A
USGS	04116000	1976-09-09	456	A
USGS	04116000	1976-09-10	509	A
USGS	04116000	1976-09-11	560	A
USGS	04116000	1976-09-12	469	A
USGS	04116000	1976-09-13	388	A
USGS	04116000	1976-09-14	501	A
USGS	04116000	1976-09-15	462	A
USGS	04116000	1976-09-16	447	A
USGS	04116000	1976-09-17	466	A
USGS	04116000	1976-09-18	417	A
USGS	04116000	1976-09-19	377	A
USGS	04116000	1976-09-20	526	A
USGS	04116000	1976-09-21	499	A
USGS	04116000	1976-09-22	505	A
USGS	04116000	1976-09-23	510	A
USGS	04116000	1976-09-24	486	A
USGS	04116000	1976-09-25	478	A
USGS	04116000	1976-09-26	419	A
USGS	04116000	1976-09-27	505	A
USGS	04116000	1976-09-28	825	A
USGS	04116000	1976-09-29	587	A
USGS	04116000	1976-09-30	458	A
USGS	04116000	1976-10-01	544	A
USGS	04116000	1976-10-02	626	A
USGS	04116000	1976-10-03	491	A
USGS	04116000	1976-10-04	526	A
USGS	04116000	1976-10-05	491	A
USGS	04116000	1976-10-06	725	A
USGS	04116000	1976-10-07	962	A
USGS	04116000	1976-10-08	977	A
USGS	04116000	1976-10-09	642	A
USGS	04116000	1976-10-10	639	A
USGS	04116000	1976-10-11	740	A
USGS	04116000	1976-10-12	987	A
USGS	04116000	1976-10-13	659	A
USGS	04116000	1976-10-14	675	A
USGS	04116000	1976-10-15	676	A
USGS	04116000	1976-10-16	647	A
USGS	04116000	1976-10-17	571	A
USGS	04116000	1976-10-18	524	A
USGS	04116000	1976-10-19	500	A
USGS	04116000	1976-10-20	556	A
USGS	04116000	1976-10-21	629	A
USGS	04116000	1976-10-22	599	A
USGS	04116000	1976-10-23	582	A
USGS	04116000	1976-10-24	645	A
USGS	04116000	1976-10-25	586	A
USGS	04116000	1976-10-26	605	A
USGS	04116000	1976-10-27	658	A
USGS	04116000	1976-10-28	653	A
USGS	04116000	1976-10-29	609	A
USGS	04116000	1976-10-30	476	A
USGS	04116000	1976-10-31	506	A
USGS	04116000	1976-11-01	775	A
USGS	04116000	1976-11-02	783	A
USGS	04116000	1976-11-03	701	A
USGS	04116000	1976-11-04	689	A
USGS	04116000	1976-11-05	703	A
USGS	04116000	1976-11-06	781	A
USGS	04116000	1976-11-07	760	A
USGS	04116000	1976-11-08	635	A
USGS	04116000	1976-11-09	685	A
USGS	04116000	1976-11-10	691	A
USGS	04116000	1976-11-11	637	A
USGS	04116000	1976-11-12	628	A
USGS	04116000	1976-11-13	675	A
USGS	04116000	1976-11-14	626	A
USGS	04116000	1976-11-15	628	A
USGS	04116000	1976-11-16	643	A
USGS	04116000	1976-11-17	617	A
USGS	04116000	1976-11-18	604	A
USGS	04116000	1976-11-19	608	A
USGS	04116000	1976-11-20	648	A
USGS	04116000	1976-11-21	583	A
USGS	04116000	1976-11-22	573	A
USGS	04116000	1976-11-23	625	A
USGS	04116000	1976-11-24	679	A
USGS	04116000	1976-11-25	688	A
USGS	04116000	1976-11-26	692	A
USGS	04116000	1976-11-27	709	A
USGS	04116000	1976-11-28	926	A
USGS	04116000	1976-11-29	800	A
USGS	04116000	1976-11-30	700	A
USGS	04116000	1976-12-01	680	A
USGS	04116000	1976-12-02	660	A
USGS	04116000	1976-12-03	630	A
USGS	04116000	1976-12-04	620	A
USGS	04116000	1976-12-05	750	A
USGS	04116000	1976-12-06	800	A
USGS	04116000	1976-12-07	820	A
USGS	04116000	1976-12-08	680	A
USGS	04116000	1976-12-09	600	A
USGS	04116000	1976-12-10	650	A
USGS	04116000	1976-12-11	600	A
USGS	04116000	1976-12-12	600	A
USGS	04116000	1976-12-13	600	A
USGS	04116000	1976-12-14	450	A
USGS	04116000	1976-12-15	550	A
USGS	04116000	1976-12-16	700	A
USGS	04116000	1976-12-17	600	A
USGS	04116000	1976-12-18	550	A
USGS	04116000	1976-12-19	600	A
USGS	04116000	1976-12-20	520	A
USGS	04116000	1976-12-21	600	A
USGS	04116000	1976-12-22	600	A
USGS	04116000	1976-12-23	640	A
USGS	04116000	1976-12-24	600	A
USGS	04116000	1976-12-25	630	A
USGS	04116000	1976-12-26	570	A
USGS	04116000	1976-12-27	520	A
USGS	04116000	1976-12-28	500	A
USGS	04116000	1976-12-29	570	A
USGS	04116000	1976-12-30	480	A
USGS	04116000	1976-12-31	350	A
USGS	04116000	1977-01-01	450	A
USGS	04116000	1977-01-02	530	A
USGS	04116000	1977-01-03	600	A
USGS	04116000	1977-01-04	470	A
USGS	04116000	1977-01-05	470	A
USGS	04116000	1977-01-06	550	A
USGS	04116000	1977-01-07	500	A
USGS	04116000	1977-01-08	350	A
USGS	04116000	1977-01-09	580	A
USGS	04116000	1977-01-10	500	A
USGS	04116000	1977-01-11	450	A
USGS	04116000	1977-01-12	500	A
USGS	04116000	1977-01-13	500	A
USGS	04116000	1977-01-14	650	A
USGS	04116000	1977-01-15	570	A
USGS	04116000	1977-01-16	350	A
USGS	04116000	1977-01-17	530	A
USGS	04116000	1977-01-18	330	A
USGS	04116000	1977-01-19	530	A
USGS	04116000	1977-01-20	470	A
USGS	04116000	1977-01-21	530	A
USGS	04116000	1977-01-22	600	A
USGS	04116000	1977-01-23	590	A
USGS	04116000	1977-01-24	500	A
USGS	04116000	1977-01-25	480	A
USGS	04116000	1977-01-26	360	A
USGS	04116000	1977-01-27	540	A
USGS	04116000	1977-01-28	500	A
USGS	04116000	1977-01-29	420	A
USGS	04116000	1977-01-30	300	A
USGS	04116000	1977-01-31	580	A
USGS	04116000	1977-02-01	310	A
USGS	04116000	1977-02-02	480	A
USGS	04116000	1977-02-03	420	A
USGS	04116000	1977-02-04	480	A
USGS	04116000	1977-02-05	450	A
USGS	04116000	1977-02-06	300	A
USGS	04116000	1977-02-07	480	A
USGS	04116000	1977-02-08	320	A
USGS	04116000	1977-02-09	550	A
USGS	04116000	1977-02-10	500	A
USGS	04116000	1977-02-11	650	A
USGS	04116000	1977-02-12	780	A
USGS	04116000	1977-02-13	650	A
USGS	04116000	1977-02-14	680	A
USGS	04116000	1977-02-15	720	A
USGS	04116000	1977-02-16	400	A
USGS	04116000	1977-02-17	500	A
USGS	04116000	1977-02-18	580	A
USGS	04116000	1977-02-19	660	A
USGS	04116000	1977-02-20	640	A
USGS	04116000	1977-02-21	600	A
USGS	04116000	1977-02-22	650	A
USGS	04116000	1977-02-23	730	A
USGS	04116000	1977-02-24	900	A
USGS	04116000	1977-02-25	2000	A
USGS	04116000	1977-02-26	1800	A
USGS	04116000	1977-02-27	2100	A
USGS	04116000	1977-02-28	1700	A
USGS	04116000	1977-03-01	1700	A
USGS	04116000	1977-03-02	1600	A
USGS	04116000	1977-03-03	1500	A
USGS	04116000	1977-03-04	2000	A
USGS	04116000	1977-03-05	3500	A
USGS	04116000	1977-03-06	3600	A
USGS	04116000	1977-03-07	3500	A
USGS	04116000	1977-03-08	3400	A
USGS	04116000	1977-03-09	3600	A
USGS	04116000	1977-03-10	3910	A
USGS	04116000	1977-03-11	3870	A
USGS	04116000	1977-03-12	3710	A
USGS	04116000	1977-03-13	3490	A
USGS	04116000	1977-03-14	3300	A
USGS	04116000	1977-03-15	3100	A
USGS	04116000	1977-03-16	2950	A
USGS	04116000	1977-03-17	2910	A
USGS	04116000	1977-03-18	2810	A
USGS	04116000	1977-03-19	2700	A
USGS	04116000	1977-03-20	2570	A
USGS	04116000	1977-03-21	2500	A
USGS	04116000	1977-03-22	2590	A
USGS	04116000	1977-03-23	2450	A
USGS	04116000	1977-03-24	2430	A
USGS	04116000	1977-03-25	2420	A
USGS	04116000	1977-03-26	2630	A
USGS	04116000	1977-03-27	3540	A
USGS	04116000	1977-03-28	4050	A
USGS	04116000	1977-03-29	3610	A
USGS	04116000	1977-03-30	3560	A
USGS	04116000	1977-03-31	3720	A
USGS	04116000	1977-04-01	4330	A
USGS	04116000	1977-04-02	4200	A
USGS	04116000	1977-04-03	4150	A
USGS	04116000	1977-04-04	4090	A
USGS	04116000	1977-04-05	4170	A
USGS	04116000	1977-04-06	3800	A
USGS	04116000	1977-04-07	3450	A
USGS	04116000	1977-04-08	3210	A
USGS	04116000	1977-04-09	2950	A
USGS	04116000	1977-04-10	2780	A
USGS	04116000	1977-04-11	2620	A
USGS	04116000	1977-04-12	2440	A
USGS	04116000	1977-04-13	2310	A
USGS	04116000	1977-04-14	2140	A
USGS	04116000	1977-04-15	2130	A
USGS	04116000	1977-04-16	1990	A
USGS	04116000	1977-04-17	1900	A
USGS	04116000	1977-04-18	1840	A
USGS	04116000	1977-04-19	1800	A
USGS	04116000	1977-04-20	1740	A
USGS	04116000	1977-04-21	1710	A
USGS	04116000	1977-04-22	1810	A
USGS	04116000	1977-04-23	1740	A
USGS	04116000	1977-04-24	1860	A
USGS	04116000	1977-04-25	2120	A
USGS	04116000	1977-04-26	3190	A
USGS	04116000	1977-04-27	3240	A
USGS	04116000	1977-04-28	3210	A
USGS	04116000	1977-04-29	3020	A
USGS	04116000	1977-04-30	2810	A
USGS	04116000	1977-05-01	2700	A
USGS	04116000	1977-05-02	2480	A
USGS	04116000	1977-05-03	2220	A
USGS	04116000	1977-05-04	2120	A
USGS	04116000	1977-05-05	2210	A
USGS	04116000	1977-05-06	1980	A
USGS	04116000	1977-05-07	1780	A
USGS	04116000	1977-05-08	1700	A
USGS	04116000	1977-05-09	1430	A
USGS	04116000	1977-05-10	985	A
USGS	04116000	1977-05-11	1200	A
USGS	04116000	1977-05-12	1030	A
USGS	04116000	1977-05-13	1180	A
USGS	04116000	1977-05-14	950	A
USGS	04116000	1977-05-15	770	A
USGS	04116000	1977-05-16	600	A
USGS	04116000	1977-05-17	920	A
USGS	04116000	1977-05-18	870	A
USGS	04116000	1977-05-19	800	A
USGS	04116000	1977-05-20	550	A
USGS	04116000	1977-05-21	650	A
USGS	04116000	1977-05-22	800	A
USGS	04116000	1977-05-23	900	A
USGS	04116000	1977-05-24	650	A
USGS	04116000	1977-05-25	550	A
USGS	04116000	1977-05-26	1000	A
USGS	04116000	1977-05-27	650	A
USGS	04116000	1977-05-28	550	A
USGS	04116000	1977-05-29	500	A
USGS	04116000	1977-05-30	250	A
USGS	04116000	1977-05-31	470	A
USGS	04116000	1977-06-01	520	A
USGS	04116000	1977-06-02	540	A
USGS	04116000	1977-06-03	570	A
USGS	04116000	1977-06-04	509	A
USGS	04116000	1977-06-05	421	A
USGS	04116000	1977-06-06	492	A
USGS	04116000	1977-06-07	695	A
USGS	04116000	1977-06-08	768	A
USGS	04116000	1977-06-09	533	A
USGS	04116000	1977-06-10	611	A
USGS	04116000	1977-06-11	630	A
USGS	04116000	1977-06-12	595	A
USGS	04116000	1977-06-13	741	A
USGS	04116000	1977-06-14	581	A
USGS	04116000	1977-06-15	518	A
USGS	04116000	1977-06-16	544	A
USGS	04116000	1977-06-17	563	A
USGS	04116000	1977-06-18	575	A
USGS	04116000	1977-06-19	826	A
USGS	04116000	1977-06-20	1310	A
USGS	04116000	1977-06-21	717	A
USGS	04116000	1977-06-22	793	A
USGS	04116000	1977-06-23	1020	A
USGS	04116000	1977-06-24	646	A
USGS	04116000	1977-06-25	624	A
USGS	04116000	1977-06-26	436	A
USGS	04116000	1977-06-27	669	A
USGS	04116000	1977-06-28	359	A
USGS	04116000	1977-06-29	320	A
USGS	04116000	1977-06-30	691	A
USGS	04116000	1977-07-01	770	A
USGS	04116000	1977-07-02	667	A
USGS	04116000	1977-07-03	545	A
USGS	04116000	1977-07-04	552	A
USGS	04116000	1977-07-05	513	A
USGS	04116000	1977-07-06	459	A
USGS	04116000	1977-07-07	503	A
USGS	04116000	1977-07-08	625	A
USGS	04116000	1977-07-09	480	A
USGS	04116000	1977-07-10	446	A
USGS	04116000	1977-07-11	330	A
USGS	04116000	1977-07-12	281	A
USGS	04116000	1977-07-13	276	A
USGS	04116000	1977-07-14	139	A
USGS	04116000	1977-07-15	113	A
USGS	04116000	1977-07-16	109	A
USGS	04116000	1977-07-17	111	A
USGS	04116000	1977-07-18	110	A
USGS	04116000	1977-07-19	110	A
USGS	04116000	1977-07-20	136	A
USGS	04116000	1977-07-21	420	A
USGS	04116000	1977-07-22	416	A
USGS	04116000	1977-07-23	337	A
USGS	04116000	1977-07-24	289	A
USGS	04116000	1977-07-25	198	A
USGS	04116000	1977-07-26	305	A
USGS	04116000	1977-07-27	317	A
USGS	04116000	1977-07-28	366	A
USGS	04116000	1977-07-29	317	A
USGS	04116000	1977-07-30	416	A
USGS	04116000	1977-07-31	384	A
USGS	04116000	1977-08-01	428	A
USGS	04116000	1977-08-02	229	A
USGS	04116000	1977-08-03	307	A
USGS	04116000	1977-08-04	412	A
USGS	04116000	1977-08-05	433	A
USGS	04116000	1977-08-06	360	A
USGS	04116000	1977-08-07	304	A
USGS	04116000	1977-08-08	335	A
USGS	04116000	1977-08-09	337	A
USGS	04116000	1977-08-10	474	A
USGS	04116000	1977-08-11	625	A
USGS	04116000	1977-08-12	447	A
USGS	04116000	1977-08-13	337	A
USGS	04116000	1977-08-14	288	A
USGS	04116000	1977-08-15	387	A
USGS	04116000	1977-08-16	407	A
USGS	04116000	1977-08-17	396	A
USGS	04116000	1977-08-18	292	A
USGS	04116000	1977-08-19	366	A
USGS	04116000	1977-08-20	268	A
USGS	04116000	1977-08-21	246	A
USGS	04116000	1977-08-22	359	A
USGS	04116000	1977-08-23	314	A
USGS	04116000	1977-08-24	303	A
USGS	04116000	1977-08-25	232	A
USGS	04116000	1977-08-26	341	A
USGS	04116000	1977-08-27	263	A
USGS	04116000	1977-08-28	310	A
USGS	04116000	1977-08-29	605	A
USGS	04116000	1977-08-30	491	A
USGS	04116000	1977-08-31	548	A
USGS	04116000	1977-09-01	544	A
USGS	04116000	1977-09-02	537	A
USGS	04116000	1977-09-03	553	A
USGS	04116000	1977-09-04	462	A
USGS	04116000	1977-09-05	359	A
USGS	04116000	1977-09-06	418	A
USGS	04116000	1977-09-07	422	A
USGS	04116000	1977-09-08	314	A
USGS	04116000	1977-09-09	381	A
USGS	04116000	1977-09-10	296	A
USGS	04116000	1977-09-11	363	A
USGS	04116000	1977-09-12	314	A
USGS	04116000	1977-09-13	364	A
USGS	04116000	1977-09-14	273	A
USGS	04116000	1977-09-15	571	A
USGS	04116000	1977-09-16	551	A
USGS	04116000	1977-09-17	547	A
USGS	04116000	1977-09-18	725	A
USGS	04116000	1977-09-19	762	A
USGS	04116000	1977-09-20	773	A
USGS	04116000	1977-09-21	808	A
USGS	04116000	1977-09-22	666	A
USGS	04116000	1977-09-23	684	A
USGS	04116000	1977-09-24	830	A
USGS	04116000	1977-09-25	805	A
USGS	04116000	1977-09-26	1000	A
USGS	04116000	1977-09-27	640	A
USGS	04116000	1977-09-28	580	A
USGS	04116000	1977-09-29	680	A
USGS	04116000	1977-09-30	700	A
USGS	04116000	1977-10-01	1000	A
USGS	04116000	1977-10-02	900	A
USGS	04116000	1977-10-03	852	A
USGS	04116000	1977-10-04	983	A
USGS	04116000	1977-10-05	929	A
USGS	04116000	1977-10-06	870	A
USGS	04116000	1977-10-07	863	A
USGS	04116000	1977-10-08	891	A
USGS	04116000	1977-10-09	875	A
USGS	04116000	1977-10-10	875	A
USGS	04116000	1977-10-11	814	A
USGS	04116000	1977-10-12	740	A
USGS	04116000	1977-10-13	821	A
USGS	04116000	1977-10-14	935	A
USGS	04116000	1977-10-15	809	A
USGS	04116000	1977-10-16	695	A
USGS	04116000	1977-10-17	772	A
USGS	04116000	1977-10-18	723	A
USGS	04116000	1977-10-19	658	A
USGS	04116000	1977-10-20	706	A
USGS	04116000	1977-10-21	726	A
USGS	04116000	1977-10-22	667	A
USGS	04116000	1977-10-23	598	A
USGS	04116000	1977-10-24	641	A
USGS	04116000	1977-10-25	672	A
USGS	04116000	1977-10-26	630	A
USGS	04116000	1977-10-27	616	A
USGS	04116000	1977-10-28	644	A
USGS	04116000	1977-10-29	564	A
USGS	04116000	1977-10-30	543	A
USGS	04116000	1977-10-31	551	A
USGS	04116000	1977-11-01	572	A
USGS	04116000	1977-11-02	570	A
USGS	04116000	1977-11-03	673	A
USGS	04116000	1977-11-04	660	A
USGS	04116000	1977-11-05	650	A
USGS	04116000	1977-11-06	478	A
USGS	04116000	1977-11-07	620	A
USGS	04116000	1977-11-08	644	A
USGS	04116000	1977-11-09	743	A
USGS	04116000	1977-11-10	654	A
USGS	04116000	1977-11-11	651	A
USGS	04116000	1977-11-12	686	A
USGS	04116000	1977-11-13	611	A
USGS	04116000	1977-11-14	677	A
USGS	04116000	1977-11-15	685	A
USGS	04116000	1977-11-16	731	A
USGS	04116000	1977-11-17	732	A
USGS	04116000	1977-11-18	682	A
USGS	04116000	1977-11-19	717	A
USGS	04116000	1977-11-20	792	A
USGS	04116000	1977-11-21	956	A
USGS	04116000	1977-11-22	1180	A
USGS	04116000	1977-11-23	897	A
USGS	04116000	1977-11-24	795	A
USGS	04116000	1977-11-25	977	A
USGS	04116000	1977-11-26	903	A
USGS	04116000	1977-11-27	928	A
USGS	04116000	1977-11-28	926	A
USGS	04116000	1977-11-29	848	A
USGS	04116000	1977-11-30	732	A
USGS	04116000	1977-12-01	846	A
USGS	04116000	1977-12-02	1270	A
USGS	04116000	1977-12-03	1530	A
USGS	04116000	1977-12-04	1350	A
USGS	04116000	1977-12-05	1450	A
USGS	04116000	1977-12-06	1290	A
USGS	04116000	1977-12-07	1240	A
USGS	04116000	1977-12-08	1100	A
USGS	04116000	1977-12-09	800	A
USGS	04116000	1977-12-10	540	A
USGS	04116000	1977-12-11	450	A
USGS	04116000	1977-12-12	900	A
USGS	04116000	1977-12-13	1200	A
USGS	04116000	1977-12-14	1100	A
USGS	04116000	1977-12-15	1050	A
USGS	04116000	1977-12-16	1050	A
USGS	04116000	1977-12-17	1220	A
USGS	04116000	1977-12-18	1690	A
USGS	04116000	1977-12-19	2480	A
USGS	04116000	1977-12-20	2960	A
USGS	04116000	1977-12-21	3110	A
USGS	04116000	1977-12-22	3070	A
USGS	04116000	1977-12-23	2930	A
USGS	04116000	1977-12-24	2790	A
USGS	04116000	1977-12-25	2620	A
USGS	04116000	1977-12-26	2420	A
USGS	04116000	1977-12-27	1200	A
USGS	04116000	1977-12-28	1000	A
USGS	04116000	1977-12-29	1200	A
USGS	04116000	1977-12-30	1600	A
USGS	04116000	1977-12-31	1750	A
