# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-01-07 14:22:16 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04116000 GRAND RIVER AT IONIA, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04116000
#    DD parameter statistic   Description
#    01   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd
USGS	04116000	2006-04-07	2840	A
USGS	04116000	2006-04-08	3480	A
USGS	04116000	2006-04-09	3670	A
USGS	04116000	2006-04-10	3670	A
USGS	04116000	2006-04-11	3430	A
USGS	04116000	2006-04-12	3370	A
USGS	04116000	2006-04-13	3310	A
USGS	04116000	2006-04-14	3260	A
USGS	04116000	2006-04-15	3220	A
USGS	04116000	2006-04-16	3200	A
USGS	04116000	2006-04-17	3080	A
USGS	04116000	2006-04-18	2910	A
USGS	04116000	2006-04-19	2800	A
USGS	04116000	2006-04-20	2670	A
USGS	04116000	2006-04-21	2440	A
USGS	04116000	2006-04-22	2400	A
USGS	04116000	2006-04-23	2330	A
USGS	04116000	2006-04-24	2170	A
USGS	04116000	2006-04-25	2180	A
USGS	04116000	2006-04-26	2130	A
USGS	04116000	2006-04-27	2010	A
USGS	04116000	2006-04-28	1910	A
USGS	04116000	2006-04-29	1840	A
USGS	04116000	2006-04-30	1700	A
USGS	04116000	2006-05-01	1670	A
USGS	04116000	2006-05-02	1600	A
USGS	04116000	2006-05-03	2000	A
USGS	04116000	2006-05-04	1930	A
USGS	04116000	2006-05-05	1760	A
USGS	04116000	2006-05-06	1680	A
USGS	04116000	2006-05-07	1670	A
USGS	04116000	2006-05-08	1460	A
USGS	04116000	2006-05-09	1450	A
USGS	04116000	2006-05-10	1360	A
USGS	04116000	2006-05-11	2380	A
USGS	04116000	2006-05-12	4760	A
USGS	04116000	2006-05-13	4820	A
USGS	04116000	2006-05-14	4910	A
USGS	04116000	2006-05-15	5460	A:e
USGS	04116000	2006-05-16	6200	A:e
USGS	04116000	2006-05-17	6370	A
USGS	04116000	2006-05-18	6150	A
USGS	04116000	2006-05-19	5900	A
USGS	04116000	2006-05-20	5690	A
USGS	04116000	2006-05-21	5370	A
USGS	04116000	2006-05-22	4910	A
USGS	04116000	2006-05-23	4480	A
USGS	04116000	2006-05-24	4040	A
USGS	04116000	2006-05-25	3740	A
USGS	04116000	2006-05-26	3560	A
USGS	04116000	2006-05-27	3400	A
USGS	04116000	2006-05-28	3300	A
USGS	04116000	2006-05-29	3030	A
USGS	04116000	2006-05-30	2830	A
USGS	04116000	2006-05-31	2820	A
USGS	04116000	2006-06-01	2790	A
USGS	04116000	2006-06-02	2680	A
USGS	04116000	2006-06-03	2430	A
USGS	04116000	2006-06-04	2340	A
USGS	04116000	2006-06-05	2130	A
USGS	04116000	2006-06-06	1980	A
USGS	04116000	2006-06-07	1980	A
USGS	04116000	2006-06-08	1950	A
USGS	04116000	2006-06-09	1890	A
USGS	04116000	2006-06-10	1740	A
USGS	04116000	2006-06-11	1490	A
USGS	04116000	2006-06-12	1440	A
USGS	04116000	2006-06-13	1270	A
USGS	04116000	2006-06-14	1160	A
USGS	04116000	2006-06-15	1170	A
USGS	04116000	2006-06-16	981	A
USGS	04116000	2006-06-17	959	A
USGS	04116000	2006-06-18	970	A
USGS	04116000	2006-06-19	957	A
USGS	04116000	2006-06-20	1250	A
USGS	04116000	2006-06-21	1210	A
USGS	04116000	2006-06-22	1330	A
USGS	04116000	2006-06-23	1320	A
USGS	04116000	2006-06-24	1380	A
USGS	04116000	2006-06-25	1380	A
USGS	04116000	2006-06-26	1430	A
USGS	04116000	2006-06-27	1390	A
USGS	04116000	2006-06-28	1380	A
USGS	04116000	2006-06-29	1330	A
USGS	04116000	2006-06-30	1200	A
USGS	04116000	2006-07-01	1250	A
USGS	04116000	2006-07-02	1150	A
USGS	04116000	2006-07-03	1100	A
USGS	04116000	2006-07-04	1050	A
USGS	04116000	2006-07-05	984	A
USGS	04116000	2006-07-06	953	A
USGS	04116000	2006-07-07	983	A
USGS	04116000	2006-07-08	957	A
USGS	04116000	2006-07-09	925	A
USGS	04116000	2006-07-10	928	A
USGS	04116000	2006-07-11	910	A
USGS	04116000	2006-07-12	2090	A
USGS	04116000	2006-07-13	2120	A
USGS	04116000	2006-07-14	1700	A
USGS	04116000	2006-07-15	1640	A
USGS	04116000	2006-07-16	1580	A
USGS	04116000	2006-07-17	1520	A
USGS	04116000	2006-07-18	1620	A
USGS	04116000	2006-07-19	1990	A
USGS	04116000	2006-07-20	2160	A
USGS	04116000	2006-07-21	2090	A
USGS	04116000	2006-07-22	1940	A
USGS	04116000	2006-07-23	1650	A
USGS	04116000	2006-07-24	1700	A
USGS	04116000	2006-07-25	1530	A
USGS	04116000	2006-07-26	1370	A
USGS	04116000	2006-07-27	1340	A
USGS	04116000	2006-07-28	1420	A
USGS	04116000	2006-07-29	1510	A
USGS	04116000	2006-07-30	1350	A
USGS	04116000	2006-07-31	1260	A
USGS	04116000	2006-08-01	1130	A
USGS	04116000	2006-08-02	1090	A
USGS	04116000	2006-08-03	1080	A
USGS	04116000	2006-08-04	1460	A
USGS	04116000	2006-08-05	1700	A
USGS	04116000	2006-08-06	1350	A
USGS	04116000	2006-08-07	1280	A
USGS	04116000	2006-08-08	1130	A
USGS	04116000	2006-08-09	1070	A
USGS	04116000	2006-08-10	1040	A
USGS	04116000	2006-08-11	926	A
USGS	04116000	2006-08-12	928	A
USGS	04116000	2006-08-13	820	A
USGS	04116000	2006-08-14	830	A
USGS	04116000	2006-08-15	650	A
USGS	04116000	2006-08-16	765	A
USGS	04116000	2006-08-17	643	A
USGS	04116000	2006-08-18	638	A
USGS	04116000	2006-08-19	522	A
USGS	04116000	2006-08-20	521	A
USGS	04116000	2006-08-21	543	A
USGS	04116000	2006-08-22	572	A
USGS	04116000	2006-08-23	585	A
USGS	04116000	2006-08-24	604	A
USGS	04116000	2006-08-25	647	A
USGS	04116000	2006-08-26	885	A
USGS	04116000	2006-08-27	764	A
USGS	04116000	2006-08-28	782	A
USGS	04116000	2006-08-29	836	A
USGS	04116000	2006-08-30	986	A
USGS	04116000	2006-08-31	876	A
USGS	04116000	2006-09-01	886	A
USGS	04116000	2006-09-02	819	A
USGS	04116000	2006-09-03	702	A
USGS	04116000	2006-09-04	666	A
USGS	04116000	2006-09-05	680	A
USGS	04116000	2006-09-06	636	A
USGS	04116000	2006-09-07	671	A
USGS	04116000	2006-09-08	690	A
USGS	04116000	2006-09-09	668	A
USGS	04116000	2006-09-10	683	A
USGS	04116000	2006-09-11	671	A
USGS	04116000	2006-09-12	683	A
USGS	04116000	2006-09-13	792	A
USGS	04116000	2006-09-14	964	A
USGS	04116000	2006-09-15	1220	A
USGS	04116000	2006-09-16	1240	A
USGS	04116000	2006-09-17	1050	A
USGS	04116000	2006-09-18	990	A
USGS	04116000	2006-09-19	874	A
USGS	04116000	2006-09-20	738	A
USGS	04116000	2006-09-21	779	A
USGS	04116000	2006-09-22	716	A
USGS	04116000	2006-09-23	961	A
USGS	04116000	2006-09-24	1150	A
USGS	04116000	2006-09-25	1190	A
USGS	04116000	2006-09-26	1330	A
USGS	04116000	2006-09-27	1200	A
USGS	04116000	2006-09-28	1100	A
USGS	04116000	2006-09-29	1050	A
USGS	04116000	2006-09-30	940	A
USGS	04116000	2006-10-01	824	A
USGS	04116000	2006-10-02	892	A
USGS	04116000	2006-10-03	1030	A
USGS	04116000	2006-10-04	1170	A
USGS	04116000	2006-10-05	1430	A
USGS	04116000	2006-10-06	1280	A
USGS	04116000	2006-10-07	1440	A
USGS	04116000	2006-10-08	1370	A
USGS	04116000	2006-10-09	1330	A
USGS	04116000	2006-10-10	1190	A
USGS	04116000	2006-10-11	1140	A
USGS	04116000	2006-10-12	1200	A
USGS	04116000	2006-10-13	1230	A
USGS	04116000	2006-10-14	1350	A
USGS	04116000	2006-10-15	1340	A
USGS	04116000	2006-10-16	1290	A
USGS	04116000	2006-10-17	1510	A
USGS	04116000	2006-10-18	1720	A
USGS	04116000	2006-10-19	2000	A
USGS	04116000	2006-10-20	2160	A
USGS	04116000	2006-10-21	2060	A
USGS	04116000	2006-10-22	2230	A
USGS	04116000	2006-10-23	2400	A
USGS	04116000	2006-10-24	2450	A
USGS	04116000	2006-10-25	2480	A
USGS	04116000	2006-10-26	2300	A
USGS	04116000	2006-10-27	2180	A
USGS	04116000	2006-10-28	2220	A
USGS	04116000	2006-10-29	2190	A
USGS	04116000	2006-10-30	2140	A
USGS	04116000	2006-10-31	2120	A
USGS	04116000	2006-11-01	2070	A
USGS	04116000	2006-11-02	2050	A
USGS	04116000	2006-11-03	1880	A
USGS	04116000	2006-11-04	1750	A
USGS	04116000	2006-11-05	1700	A
USGS	04116000	2006-11-06	1640	A
USGS	04116000	2006-11-07	1610	A
USGS	04116000	2006-11-08	1560	A
USGS	04116000	2006-11-09	1480	A
USGS	04116000	2006-11-10	1610	A
USGS	04116000	2006-11-11	1750	A
USGS	04116000	2006-11-12	2100	A
USGS	04116000	2006-11-13	2090	A
USGS	04116000	2006-11-14	2100	A
USGS	04116000	2006-11-15	2070	A
USGS	04116000	2006-11-16	2100	A
USGS	04116000	2006-11-17	3050	A
USGS	04116000	2006-11-18	4130	A
USGS	04116000	2006-11-19	4140	A
USGS	04116000	2006-11-20	3930	A
USGS	04116000	2006-11-21	3680	A
USGS	04116000	2006-11-22	3460	A
USGS	04116000	2006-11-23	3050	A
USGS	04116000	2006-11-24	2940	A
USGS	04116000	2006-11-25	2720	A
USGS	04116000	2006-11-26	2630	A
USGS	04116000	2006-11-27	2470	A
USGS	04116000	2006-11-28	2470	A
USGS	04116000	2006-11-29	2390	A
USGS	04116000	2006-11-30	3020	A
USGS	04116000	2006-12-01	4920	A
USGS	04116000	2006-12-02	6070	A
USGS	04116000	2006-12-03	6740	A
USGS	04116000	2006-12-04	6770	A
USGS	04116000	2006-12-05	6370	A
USGS	04116000	2006-12-06	5910	A
USGS	04116000	2006-12-07	5340	A
USGS	04116000	2006-12-08	4780	A
USGS	04116000	2006-12-09	4220	A
USGS	04116000	2006-12-10	3860	A
USGS	04116000	2006-12-11	3720	A
USGS	04116000	2006-12-12	3820	A
USGS	04116000	2006-12-13	4850	A
USGS	04116000	2006-12-14	5520	A
USGS	04116000	2006-12-15	5570	A
USGS	04116000	2006-12-16	5400	A
USGS	04116000	2006-12-17	5040	A
USGS	04116000	2006-12-18	4530	A
USGS	04116000	2006-12-19	4180	A
USGS	04116000	2006-12-20	3770	A
USGS	04116000	2006-12-21	3580	A
USGS	04116000	2006-12-22	3460	A
USGS	04116000	2006-12-23	3790	A
USGS	04116000	2006-12-24	3890	A
USGS	04116000	2006-12-25	3920	A
USGS	04116000	2006-12-26	3830	A
USGS	04116000	2006-12-27	3630	A
USGS	04116000	2006-12-28	3500	A
USGS	04116000	2006-12-29	3250	A
USGS	04116000	2006-12-30	3080	A
USGS	04116000	2006-12-31	3040	A
USGS	04116000	2007-01-01	3790	A
USGS	04116000	2007-01-02	4640	A
USGS	04116000	2007-01-03	4660	A
USGS	04116000	2007-01-04	4700	A
USGS	04116000	2007-01-05	4910	A
USGS	04116000	2007-01-06	5740	A
USGS	04116000	2007-01-07	6030	A
USGS	04116000	2007-01-08	6110	A
USGS	04116000	2007-01-09	6060	A
USGS	04116000	2007-01-10	5740	A
USGS	04116000	2007-01-11	5250	A
USGS	04116000	2007-01-12	4810	A
USGS	04116000	2007-01-13	4590	A
USGS	04116000	2007-01-14	4500	A
USGS	04116000	2007-01-15	4490	A
USGS	04116000	2007-01-16	4570	A
USGS	04116000	2007-01-17	4570	A
USGS	04116000	2007-01-18	4550	A
USGS	04116000	2007-01-19	4380	A
USGS	04116000	2007-01-20	4140	A
USGS	04116000	2007-01-21	3770	A
USGS	04116000	2007-01-22	3550	A
USGS	04116000	2007-01-23	3450	A
USGS	04116000	2007-01-24	3410	A
USGS	04116000	2007-01-25	3180	A
USGS	04116000	2007-01-26	2710	A
USGS	04116000	2007-01-27	2750	A
USGS	04116000	2007-01-28	2710	A
USGS	04116000	2007-01-29	2740	A:e
USGS	04116000	2007-01-30	2450	A
USGS	04116000	2007-01-31	2340	A
USGS	04116000	2007-02-01	2390	A:e
USGS	04116000	2007-02-02	2320	A:e
USGS	04116000	2007-02-03	2210	A:e
USGS	04116000	2007-02-04	2020	A:e
USGS	04116000	2007-02-05	1660	A:e
USGS	04116000	2007-02-06	1820	A:e
USGS	04116000	2007-02-07	1670	A:e
USGS	04116000	2007-02-08	1690	A:e
USGS	04116000	2007-02-09	1810	A:e
USGS	04116000	2007-02-10	1690	A:e
USGS	04116000	2007-02-11	1610	A:e
USGS	04116000	2007-02-12	1550	A:e
USGS	04116000	2007-02-13	1420	A:e
USGS	04116000	2007-02-14	1640	A:e
USGS	04116000	2007-02-15	1320	A:e
USGS	04116000	2007-02-16	1420	A:e
USGS	04116000	2007-02-17	1350	A:e
USGS	04116000	2007-02-18	1320	A:e
USGS	04116000	2007-02-19	1360	A:e
USGS	04116000	2007-02-20	1310	A:e
USGS	04116000	2007-02-21	1470	A:e
USGS	04116000	2007-02-22	1550	A:e
USGS	04116000	2007-02-23	1490	A:e
USGS	04116000	2007-02-24	1480	A:e
USGS	04116000	2007-02-25	1540	A:e
USGS	04116000	2007-02-26	1560	A:e
USGS	04116000	2007-02-27	1550	A:e
USGS	04116000	2007-02-28	1440	A:e
USGS	04116000	2007-03-01	1530	A:e
USGS	04116000	2007-03-02	2040	A:e
USGS	04116000	2007-03-03	2690	A:e
USGS	04116000	2007-03-04	3140	A:e
USGS	04116000	2007-03-05	3110	A:e
USGS	04116000	2007-03-06	2890	A:e
USGS	04116000	2007-03-07	2610	A:e
USGS	04116000	2007-03-08	2550	A:e
USGS	04116000	2007-03-09	2500	A:e
USGS	04116000	2007-03-10	3350	A
USGS	04116000	2007-03-11	5800	A
USGS	04116000	2007-03-12	7240	A
USGS	04116000	2007-03-13	8170	A
USGS	04116000	2007-03-14	8860	A
USGS	04116000	2007-03-15	8780	A
USGS	04116000	2007-03-16	8210	A
USGS	04116000	2007-03-17	7290	A
USGS	04116000	2007-03-18	6490	A
USGS	04116000	2007-03-19	5880	A
USGS	04116000	2007-03-20	5320	A
USGS	04116000	2007-03-21	4930	A
USGS	04116000	2007-03-22	5430	A
USGS	04116000	2007-03-23	7420	A
USGS	04116000	2007-03-24	8240	A
USGS	04116000	2007-03-25	7620	A
USGS	04116000	2007-03-26	6880	A
USGS	04116000	2007-03-27	6420	A
USGS	04116000	2007-03-28	5930	A
USGS	04116000	2007-03-29	5510	A
USGS	04116000	2007-03-30	5100	A
USGS	04116000	2007-03-31	4740	A
USGS	04116000	2007-04-01	4480	A
USGS	04116000	2007-04-02	4480	A
USGS	04116000	2007-04-03	4600	A
USGS	04116000	2007-04-04	5210	A
USGS	04116000	2007-04-05	5540	A
USGS	04116000	2007-04-06	5330	A
USGS	04116000	2007-04-07	5010	A
USGS	04116000	2007-04-08	4570	A
USGS	04116000	2007-04-09	4130	A
USGS	04116000	2007-04-10	3780	A
USGS	04116000	2007-04-11	3650	A
USGS	04116000	2007-04-12	4120	A
USGS	04116000	2007-04-13	5760	A
USGS	04116000	2007-04-14	6070	A
USGS	04116000	2007-04-15	5760	A
USGS	04116000	2007-04-16	5320	A
USGS	04116000	2007-04-17	4810	A
USGS	04116000	2007-04-18	4330	A
USGS	04116000	2007-04-19	3890	A
USGS	04116000	2007-04-20	3570	A
USGS	04116000	2007-04-21	3390	A
USGS	04116000	2007-04-22	3160	A
USGS	04116000	2007-04-23	2900	A
USGS	04116000	2007-04-24	2750	A
USGS	04116000	2007-04-25	2820	A
USGS	04116000	2007-04-26	3030	A
USGS	04116000	2007-04-27	3920	A
USGS	04116000	2007-04-28	4170	A
USGS	04116000	2007-04-29	4010	A
USGS	04116000	2007-04-30	3680	A
USGS	04116000	2007-05-01	3700	A
USGS	04116000	2007-05-02	4050	A
USGS	04116000	2007-05-03	4110	A
USGS	04116000	2007-05-04	3960	A
USGS	04116000	2007-05-05	3680	A
USGS	04116000	2007-05-06	3350	A
USGS	04116000	2007-05-07	3020	A
USGS	04116000	2007-05-08	2860	A
USGS	04116000	2007-05-09	2830	A
USGS	04116000	2007-05-10	3390	A
USGS	04116000	2007-05-11	3800	A
USGS	04116000	2007-05-12	3640	A
USGS	04116000	2007-05-13	3230	A
USGS	04116000	2007-05-14	2900	A
USGS	04116000	2007-05-15	2580	A
USGS	04116000	2007-05-16	2650	A
USGS	04116000	2007-05-17	3140	A
USGS	04116000	2007-05-18	2840	A
USGS	04116000	2007-05-19	2670	A
USGS	04116000	2007-05-20	2430	A
USGS	04116000	2007-05-21	2260	A
USGS	04116000	2007-05-22	2060	A
USGS	04116000	2007-05-23	2060	A
USGS	04116000	2007-05-24	1860	A
USGS	04116000	2007-05-25	1870	A
USGS	04116000	2007-05-26	1810	A
USGS	04116000	2007-05-27	2080	A
USGS	04116000	2007-05-28	2210	A
USGS	04116000	2007-05-29	2170	A
USGS	04116000	2007-05-30	1980	A
USGS	04116000	2007-05-31	1820	A
USGS	04116000	2007-06-01	1700	A
USGS	04116000	2007-06-02	1560	A
USGS	04116000	2007-06-03	1850	A
USGS	04116000	2007-06-04	3100	A
USGS	04116000	2007-06-05	3460	A
USGS	04116000	2007-06-06	3680	A
USGS	04116000	2007-06-07	3690	A
USGS	04116000	2007-06-08	3570	A
USGS	04116000	2007-06-09	3230	A
USGS	04116000	2007-06-10	2930	A
USGS	04116000	2007-06-11	2660	A
USGS	04116000	2007-06-12	2490	A
USGS	04116000	2007-06-13	2380	A
USGS	04116000	2007-06-14	2230	A
USGS	04116000	2007-06-15	2060	A
USGS	04116000	2007-06-16	1820	A
USGS	04116000	2007-06-17	1690	A
USGS	04116000	2007-06-18	1510	A
USGS	04116000	2007-06-19	1590	A
USGS	04116000	2007-06-20	1540	A
USGS	04116000	2007-06-21	1310	A
USGS	04116000	2007-06-22	1210	A
USGS	04116000	2007-06-23	1150	A
USGS	04116000	2007-06-24	1070	A
USGS	04116000	2007-06-25	987	A
USGS	04116000	2007-06-26	989	A
USGS	04116000	2007-06-27	855	A
USGS	04116000	2007-06-28	1150	A
USGS	04116000	2007-06-29	1560	A
USGS	04116000	2007-06-30	1080	A
USGS	04116000	2007-07-01	975	A
USGS	04116000	2007-07-02	951	A
USGS	04116000	2007-07-03	896	A
USGS	04116000	2007-07-04	823	A
USGS	04116000	2007-07-05	830	A
USGS	04116000	2007-07-06	774	A
USGS	04116000	2007-07-07	716	A
USGS	04116000	2007-07-08	650	A
USGS	04116000	2007-07-09	697	A
USGS	04116000	2007-07-10	617	A
USGS	04116000	2007-07-11	673	A
USGS	04116000	2007-07-12	569	A
USGS	04116000	2007-07-13	562	A
USGS	04116000	2007-07-14	598	A
USGS	04116000	2007-07-15	491	A
USGS	04116000	2007-07-16	600	A
USGS	04116000	2007-07-17	544	A
USGS	04116000	2007-07-18	590	A
USGS	04116000	2007-07-19	647	A
USGS	04116000	2007-07-20	478	A
USGS	04116000	2007-07-21	468	A
USGS	04116000	2007-07-22	474	A
USGS	04116000	2007-07-23	521	A
USGS	04116000	2007-07-24	488	A
USGS	04116000	2007-07-25	510	A
USGS	04116000	2007-07-26	523	A
USGS	04116000	2007-07-27	460	A
USGS	04116000	2007-07-28	475	A
USGS	04116000	2007-07-29	535	A
USGS	04116000	2007-07-30	480	A
USGS	04116000	2007-07-31	441	A
USGS	04116000	2007-08-01	412	A
USGS	04116000	2007-08-02	359	A
USGS	04116000	2007-08-03	398	A
USGS	04116000	2007-08-04	409	A
USGS	04116000	2007-08-05	427	A
USGS	04116000	2007-08-06	345	A
USGS	04116000	2007-08-07	463	A
USGS	04116000	2007-08-08	516	A
USGS	04116000	2007-08-09	538	A
USGS	04116000	2007-08-10	535	A
USGS	04116000	2007-08-11	538	A
USGS	04116000	2007-08-12	652	A
USGS	04116000	2007-08-13	428	A
USGS	04116000	2007-08-14	554	A
USGS	04116000	2007-08-15	519	A
USGS	04116000	2007-08-16	442	A
USGS	04116000	2007-08-17	434	A
USGS	04116000	2007-08-18	373	A
USGS	04116000	2007-08-19	520	A
USGS	04116000	2007-08-20	738	A
USGS	04116000	2007-08-21	1510	A
USGS	04116000	2007-08-22	1610	A
USGS	04116000	2007-08-23	1830	A
USGS	04116000	2007-08-24	1880	A
USGS	04116000	2007-08-25	1990	A
USGS	04116000	2007-08-26	2060	A
USGS	04116000	2007-08-27	1600	A
USGS	04116000	2007-08-28	1410	A
USGS	04116000	2007-08-29	1170	A
USGS	04116000	2007-08-30	1160	A
USGS	04116000	2007-08-31	1230	A
USGS	04116000	2007-09-01	1360	A
USGS	04116000	2007-09-02	1090	A
USGS	04116000	2007-09-03	947	A
USGS	04116000	2007-09-04	964	A
USGS	04116000	2007-09-05	852	A
USGS	04116000	2007-09-06	745	A
USGS	04116000	2007-09-07	746	A
USGS	04116000	2007-09-08	803	A
USGS	04116000	2007-09-09	848	A
USGS	04116000	2007-09-10	734	A
USGS	04116000	2007-09-11	819	A
USGS	04116000	2007-09-12	996	A
USGS	04116000	2007-09-13	898	A
USGS	04116000	2007-09-14	818	A
USGS	04116000	2007-09-15	735	A
USGS	04116000	2007-09-16	800	A
USGS	04116000	2007-09-17	704	A
USGS	04116000	2007-09-18	657	A
USGS	04116000	2007-09-19	640	A
USGS	04116000	2007-09-20	591	A
USGS	04116000	2007-09-21	552	A
USGS	04116000	2007-09-22	551	A
USGS	04116000	2007-09-23	540	A
USGS	04116000	2007-09-24	539	A
USGS	04116000	2007-09-25	545	A
USGS	04116000	2007-09-26	659	A
USGS	04116000	2007-09-27	699	A
USGS	04116000	2007-09-28	700	A
USGS	04116000	2007-09-29	590	A
USGS	04116000	2007-09-30	519	A
USGS	04116000	2007-10-01	631	A
USGS	04116000	2007-10-02	675	A
USGS	04116000	2007-10-03	876	A
USGS	04116000	2007-10-04	755	A
USGS	04116000	2007-10-05	835	A
USGS	04116000	2007-10-06	816	A
USGS	04116000	2007-10-07	693	A
USGS	04116000	2007-10-08	637	A
USGS	04116000	2007-10-09	703	A
USGS	04116000	2007-10-10	662	A
USGS	04116000	2007-10-11	615	A
USGS	04116000	2007-10-12	668	A
USGS	04116000	2007-10-13	591	A
USGS	04116000	2007-10-14	650	A
USGS	04116000	2007-10-15	616	A
USGS	04116000	2007-10-16	696	A
USGS	04116000	2007-10-17	737	A
USGS	04116000	2007-10-18	775	A
USGS	04116000	2007-10-19	919	A
USGS	04116000	2007-10-20	1530	A
USGS	04116000	2007-10-21	1610	A
USGS	04116000	2007-10-22	1310	A
USGS	04116000	2007-10-23	1170	A
USGS	04116000	2007-10-24	1150	A
USGS	04116000	2007-10-25	1090	A
USGS	04116000	2007-10-26	1130	A
USGS	04116000	2007-10-27	959	A
USGS	04116000	2007-10-28	1170	A
USGS	04116000	2007-10-29	1170	A
USGS	04116000	2007-10-30	958	A
USGS	04116000	2007-10-31	1010	A
USGS	04116000	2007-11-01	965	A
USGS	04116000	2007-11-02	909	A
USGS	04116000	2007-11-03	879	A
USGS	04116000	2007-11-04	902	A
USGS	04116000	2007-11-05	893	A
USGS	04116000	2007-11-06	859	A
USGS	04116000	2007-11-07	826	A
USGS	04116000	2007-11-08	775	A
USGS	04116000	2007-11-09	811	A
USGS	04116000	2007-11-10	815	A:e
USGS	04116000	2007-11-11	799	A:e
USGS	04116000	2007-11-12	820	A:e
USGS	04116000	2007-11-13	799	A:e
USGS	04116000	2007-11-14	773	A
USGS	04116000	2007-11-15	796	A
USGS	04116000	2007-11-16	705	A
USGS	04116000	2007-11-17	790	A
USGS	04116000	2007-11-18	785	A
USGS	04116000	2007-11-19	666	A
USGS	04116000	2007-11-20	784	A
USGS	04116000	2007-11-21	814	A
USGS	04116000	2007-11-22	1100	A
USGS	04116000	2007-11-23	1450	A
USGS	04116000	2007-11-24	1520	A
USGS	04116000	2007-11-25	1600	A
USGS	04116000	2007-11-26	1410	A
USGS	04116000	2007-11-27	1370	A
USGS	04116000	2007-11-28	1320	A
USGS	04116000	2007-11-29	1410	A
USGS	04116000	2007-11-30	1150	A
USGS	04116000	2007-12-01	1150	A
USGS	04116000	2007-12-02	1270	A
USGS	04116000	2007-12-03	1520	A
USGS	04116000	2007-12-04	1960	A
USGS	04116000	2007-12-05	1870	A
USGS	04116000	2007-12-06	1790	A
USGS	04116000	2007-12-07	1620	A
USGS	04116000	2007-12-08	1510	A
USGS	04116000	2007-12-09	1350	A
USGS	04116000	2007-12-10	1460	A
USGS	04116000	2007-12-11	1430	A
USGS	04116000	2007-12-12	1470	A
USGS	04116000	2007-12-13	1510	A
USGS	04116000	2007-12-14	1600	A
USGS	04116000	2007-12-15	1600	A
USGS	04116000	2007-12-16	1540	A
USGS	04116000	2007-12-17	1460	A
USGS	04116000	2007-12-18	1210	A
USGS	04116000	2007-12-19	1420	A
USGS	04116000	2007-12-20	1320	A
USGS	04116000	2007-12-21	1370	A
USGS	04116000	2007-12-22	1520	A
USGS	04116000	2007-12-23	2220	A
USGS	04116000	2007-12-24	2980	A
USGS	04116000	2007-12-25	2970	A
USGS	04116000	2007-12-26	2890	A
USGS	04116000	2007-12-27	2720	A
USGS	04116000	2007-12-28	2470	A
USGS	04116000	2007-12-29	2370	A
USGS	04116000	2007-12-30	2270	A
USGS	04116000	2007-12-31	2140	A
USGS	04116000	2008-01-01	2120	A
USGS	04116000	2008-01-02	2000	A
USGS	04116000	2008-01-03	1700	A
USGS	04116000	2008-01-04	1590	A
USGS	04116000	2008-01-05	1430	A
USGS	04116000	2008-01-06	1920	A
USGS	04116000	2008-01-07	3290	A
USGS	04116000	2008-01-08	4820	A
USGS	04116000	2008-01-09	6280	A
USGS	04116000	2008-01-10	7300	A
USGS	04116000	2008-01-11	8050	A
USGS	04116000	2008-01-12	8450	A
USGS	04116000	2008-01-13	8080	A
USGS	04116000	2008-01-14	7120	A
USGS	04116000	2008-01-15	6300	A
USGS	04116000	2008-01-16	5670	A
USGS	04116000	2008-01-17	5280	A
USGS	04116000	2008-01-18	4850	A
USGS	04116000	2008-01-19	4420	A
USGS	04116000	2008-01-20	3670	A
USGS	04116000	2008-01-21	3190	A:e
USGS	04116000	2008-01-22	2830	A:e
USGS	04116000	2008-01-23	3090	A:e
USGS	04116000	2008-01-24	2920	A:e
USGS	04116000	2008-01-25	2780	A:e
USGS	04116000	2008-01-26	2700	A:e
USGS	04116000	2008-01-27	2670	A:e
USGS	04116000	2008-01-28	2620	A:e
USGS	04116000	2008-01-29	2610	A:e
USGS	04116000	2008-01-30	3710	A:e
USGS	04116000	2008-01-31	5160	A:e
USGS	04116000	2008-02-01	5540	A
USGS	04116000	2008-02-02	5650	A
USGS	04116000	2008-02-03	5210	A
USGS	04116000	2008-02-04	4900	A
USGS	04116000	2008-02-05	4440	A
USGS	04116000	2008-02-06	4230	A
USGS	04116000	2008-02-07	4190	A
USGS	04116000	2008-02-08	4080	A
USGS	04116000	2008-02-09	4110	A
USGS	04116000	2008-02-10	4020	A
USGS	04116000	2008-02-11	3490	A
USGS	04116000	2008-02-12	3270	A:e
USGS	04116000	2008-02-13	3200	A:e
